id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
1330,19,2016-10-14 01:31:44,-42.8179477878,-22.9083992,2016-10-14 01:31:44,2016-10-20 14:26:53
1329,NA,2016-10-14 01:34:09,-99.695133471,16.95879645,2016-10-14 01:31:44,2016-10-20 14:26:53
1328,NA,2016-10-14 02:47:58,-46.623436,-24.0959453,2016-10-14 01:31:44,2016-10-20 14:26:53
1327,NA,2016-10-14 03:24:51,-57.9848988,-30.756574,2016-10-14 01:31:44,2016-10-20 14:26:53
1326,NA,2016-10-14 03:33:05,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1325,NA,2016-10-14 04:33:22,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1324,NA,2016-10-14 05:59:28,-53.9199599,-28.3880479,2016-10-14 01:31:44,2016-10-20 14:26:53
1323,NA,2016-10-14 06:55:02,-75.0458514,-6.8699696,2016-10-14 01:31:44,2016-10-20 14:26:53
1322,NA,2016-10-14 07:13:33,-98.9353413059,22.60787365,2016-10-14 01:31:44,2016-10-20 14:26:53
1321,19,2016-10-14 11:10:51,-43.2093726,-22.9110136,2016-10-14 01:31:44,2016-10-20 14:26:53
1320,NA,2016-10-14 14:23:55,-99.1701223012,18.88638935,2016-10-14 01:31:44,2016-10-20 14:26:53
1319,18,2016-10-14 14:48:04,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1318,18,2016-10-14 14:48:22,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1317,3,2016-10-14 16:09:57,-74.0852376575,4.63874255,2016-10-14 01:31:44,2016-10-20 14:26:53
1316,19,2016-10-14 17:34:52,-43.2093726,-22.9110136,2016-10-14 01:31:44,2016-10-20 14:26:53
1315,NA,2016-10-14 19:27:33,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1314,18,2016-10-14 19:52:42,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1313,NA,2016-10-14 21:18:23,-47.806667,-21.1783329,2016-10-14 01:31:44,2016-10-20 14:26:53
1312,NA,2016-10-14 22:27:30,-48.6495827,-26.8898812,2016-10-14 01:31:44,2016-10-20 14:26:53
1311,19,2016-10-14 22:41:26,-43.3724124,-22.8043743,2016-10-14 01:31:44,2016-10-20 14:26:53
1310,14,2016-10-14 23:07:43,-55.8939676,-27.3664866,2016-10-14 01:31:44,2016-10-20 14:26:53
1309,NA,2016-10-14 23:23:20,-40.3016326,-20.2996825,2016-10-14 01:31:44,2016-10-20 14:26:53
1308,18,2016-10-14 23:32:13,-46.4612629,-23.6676699,2016-10-14 01:31:44,2016-10-20 14:26:53
1307,NA,2016-10-15 00:29:10,-59.3539577,-31.6252841,2016-10-14 01:31:44,2016-10-20 14:26:53
1306,16,2016-10-15 01:14:19,-49.2712361,-25.4295696,2016-10-14 01:31:44,2016-10-20 14:26:53
1305,16,2016-10-15 01:26:48,-49.2712361,-25.4295696,2016-10-14 01:31:44,2016-10-20 14:26:53
1304,NA,2016-10-15 01:33:30,-44.2933275,-2.5319223,2016-10-14 01:31:44,2016-10-20 14:26:53
1303,NA,2016-10-15 02:27:32,-45.2905549,-20.0869439,2016-10-14 01:31:44,2016-10-20 14:26:53
1302,NA,2016-10-15 02:32:26,-48.6692859,-27.645889,2016-10-14 01:31:44,2016-10-20 14:26:53
1301,9,2016-10-15 03:01:45,-58.6217415,-34.6510526,2016-10-14 01:31:44,2016-10-20 14:26:53
1300,22,2016-10-15 04:46:45,-35.7700558711,-8.34053785,2016-10-14 01:31:44,2016-10-20 14:26:53
1299,NA,2016-10-15 05:05:18,-44.8912499,-20.1434558,2016-10-14 01:31:44,2016-10-20 14:26:53
1298,NA,2016-10-15 05:26:30,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1297,22,2016-10-15 15:11:15,-34.9468715,-8.1752475,2016-10-14 01:31:44,2016-10-20 14:26:53
1296,16,2016-10-15 17:09:24,-48.5490119,-25.8236549,2016-10-14 01:31:44,2016-10-20 14:26:53
1295,16,2016-10-15 17:17:45,-48.5490119,-25.8236549,2016-10-14 01:31:44,2016-10-20 14:26:53
1294,1,2016-10-15 17:35:24,-103.3911246,20.7211036,2016-10-14 01:31:44,2016-10-20 14:26:53
1293,NA,2016-10-15 18:12:46,-99.0445352417,19.5717968,2016-10-14 01:31:44,2016-10-20 14:26:53
1292,NA,2016-10-15 18:14:56,-41.0182088,-19.5138321,2016-10-14 01:31:44,2016-10-20 14:26:53
1291,NA,2016-10-15 18:25:52,-89.2879144,13.588673,2016-10-14 01:31:44,2016-10-20 14:26:53
1290,NA,2016-10-15 19:59:50,-68.1719908879,-47.0083972,2016-10-14 01:31:44,2016-10-20 14:26:53
1289,9,2016-10-15 20:15:10,-58.4005119,-34.7035416,2016-10-14 01:31:44,2016-10-20 14:26:53
1288,NA,2016-10-15 20:45:02,-97.8242685089,22.2783046,2016-10-14 01:31:44,2016-10-20 14:26:53
1287,NA,2016-10-15 21:01:30,-56.6775661,-36.7213328,2016-10-14 01:31:44,2016-10-20 14:26:53
1286,NA,2016-10-15 22:39:06,-71.3099935,-41.1334671,2016-10-14 01:31:44,2016-10-20 14:26:53
1285,NA,2016-10-15 22:46:02,-50.1813944,-23.1151787,2016-10-14 01:31:44,2016-10-20 14:26:53
1284,NA,2016-10-15 23:55:00,-63.8735437,-8.7494524,2016-10-14 01:31:44,2016-10-20 14:26:53
1283,18,2016-10-15 23:59:15,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1282,9,2016-10-16 02:20:08,-58.5036281,-34.5244483,2016-10-14 01:31:44,2016-10-20 14:26:53
1281,NA,2016-10-16 02:51:19,-84.6255635484,9.99604495,2016-10-14 01:31:44,2016-10-20 14:26:53
1280,6,2016-10-16 03:15:50,-66.1109317,8.0018709,2016-10-14 01:31:44,2016-10-20 14:26:53
1279,NA,2016-10-16 03:51:26,-94.3777590646,18.1367924,2016-10-14 01:31:44,2016-10-20 14:26:53
1278,NA,2016-10-16 05:13:21,-84.2124139251,10.40709225,2016-10-14 01:31:44,2016-10-20 14:26:53
1277,NA,2016-10-16 05:34:18,-67.8220777,-9.9765361,2016-10-14 01:31:44,2016-10-20 14:26:53
1276,NA,2016-10-16 05:45:55,-59.9864061,-3.1319514,2016-10-14 01:31:44,2016-10-20 14:26:53
1275,NA,2016-10-16 06:10:00,-44.6075312,-19.8599636,2016-10-14 01:31:44,2016-10-20 14:26:53
1274,18,2016-10-16 09:34:12,-46.5244589,-23.4430601,2016-10-14 01:31:44,2016-10-20 14:26:53
1273,NA,2016-10-16 15:16:25,-40.0612212,-19.3816943,2016-10-14 01:31:44,2016-10-20 14:26:53
1272,3,2016-10-16 15:44:46,-74.0852376575,4.63874255,2016-10-14 01:31:44,2016-10-20 14:26:53
1271,NA,2016-10-16 16:03:41,-45.8872968,-23.180501,2016-10-14 01:31:44,2016-10-20 14:26:53
1270,22,2016-10-16 17:34:47,-34.8781516,-8.064193,2016-10-14 01:31:44,2016-10-20 14:26:53
1269,NA,2016-10-16 17:48:13,-49.10074,-5.346282,2016-10-14 01:31:44,2016-10-20 14:26:53
1268,NA,2016-10-16 18:23:05,-98.1970799493,21.38968005,2016-10-14 01:31:44,2016-10-20 14:26:53
1267,NA,2016-10-16 18:29:20,-56.6775661,-36.7213328,2016-10-14 01:31:44,2016-10-20 14:26:53
1266,NA,2016-10-16 19:01:15,-40.0612212,-19.3816943,2016-10-14 01:31:44,2016-10-20 14:26:53
1265,NA,2016-10-16 22:38:35,-96.1119501283,19.11300805,2016-10-14 01:31:44,2016-10-20 14:26:53
1264,NA,2016-10-16 23:06:31,-52.0081099,-24.0287181,2016-10-14 01:31:44,2016-10-20 14:26:53
1263,19,2016-10-16 23:37:51,-43.2093726,-22.9110136,2016-10-14 01:31:44,2016-10-20 14:26:53
1262,7,2016-10-16 23:56:01,-66.4917798721,18.4182467,2016-10-14 01:31:44,2016-10-20 14:26:53
1261,11,2016-10-17 00:30:55,-57.6311195,-25.2959915,2016-10-14 01:31:44,2016-10-20 14:26:53
1260,19,2016-10-17 00:32:07,-43.6633852,-22.4040393,2016-10-14 01:31:44,2016-10-20 14:26:53
1259,NA,2016-10-17 01:03:31,-51.0261926,-30.0819337,2016-10-14 01:31:44,2016-10-20 14:26:53
1258,NA,2016-10-17 20:01:07,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1257,NA,2016-10-17 20:02:29,-53.1999999,-10.3333332,2016-10-14 01:31:44,2016-10-20 14:26:53
1256,NA,2016-10-17 20:23:25,-99.2795306824,19.56401705,2016-10-14 01:31:44,2016-10-20 14:26:53
1255,1,2016-10-17 20:26:49,-103.2203584561,20.27976445,2016-10-14 01:31:44,2016-10-20 14:26:53
1254,NA,2016-10-17 20:36:10,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1253,NA,2016-10-17 20:41:01,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1252,NA,2016-10-17 20:45:55,-79.8499999,-6.7666669,2016-10-14 01:31:44,2016-10-20 14:26:53
1251,NA,2016-10-17 20:47:41,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1250,11,2016-10-17 20:49:08,-57.6311195,-25.2959915,2016-10-14 01:31:44,2016-10-20 14:26:53
1249,1,2016-10-17 20:53:54,-103.2203584561,20.27976445,2016-10-14 01:31:44,2016-10-20 14:26:53
1248,NA,2016-10-17 21:01:12,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1247,NA,2016-10-17 21:08:44,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1246,NA,2016-10-17 21:13:16,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1245,19,2016-10-17 21:22:22,-43.1154551,-22.883237,2016-10-14 01:31:44,2016-10-20 14:26:53
1244,NA,2016-10-17 21:23:49,-99.2341208,18.9212464,2016-10-14 01:31:44,2016-10-20 14:26:53
1243,22,2016-10-17 22:38:51,-34.8781516,-8.064193,2016-10-14 01:31:44,2016-10-20 14:26:53
1242,8,2016-10-17 22:47:14,-60.6615414,-32.9595003,2016-10-14 01:31:44,2016-10-20 14:26:53
1241,9,2016-10-17 23:33:23,-58.4375796,-34.6075797,2016-10-14 01:31:44,2016-10-20 14:26:53
1240,NA,2016-10-17 23:48:34,-70.3028025,19.0974031,2016-10-14 01:31:44,2016-10-20 14:26:53
1239,NA,2016-10-18 00:11:43,-51.2304999,-30.0329999,2016-10-14 01:31:44,2016-10-20 14:26:53
1238,9,2016-10-18 00:27:40,-58.580906,-34.4226933,2016-10-14 01:31:44,2016-10-20 14:26:53
1237,20,2016-10-18 00:36:41,-43.9450947,-19.9227317,2016-10-14 01:31:44,2016-10-20 14:26:53
1236,18,2016-10-18 00:42:59,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1235,20,2016-10-18 00:55:50,-43.9450947,-19.9227317,2016-10-14 01:31:44,2016-10-20 14:26:53
1234,NA,2016-10-18 01:12:53,-40.3064476,-20.125296,2016-10-14 01:31:44,2016-10-20 14:26:53
1233,NA,2016-10-18 01:16:48,-81.3066245,8.3096067,2016-10-14 01:31:44,2016-10-20 14:26:53
1232,6,2016-10-18 01:19:04,-66.1109317,8.0018709,2016-10-14 01:31:44,2016-10-20 14:26:53
1231,NA,2016-10-18 01:27:39,-98.9264095431,19.594318,2016-10-14 01:31:44,2016-10-20 14:26:53
1230,19,2016-10-18 12:19:44,-43.2093726,-22.9110136,2016-10-14 01:31:44,2016-10-20 14:26:53
1229,16,2016-10-18 12:38:16,-48.5490119,-25.8236549,2016-10-14 01:31:44,2016-10-20 14:26:53
1228,NA,2016-10-18 14:09:07,-60.517197,-31.7432606,2016-10-14 01:31:44,2016-10-20 14:26:53
1227,18,2016-10-18 14:32:02,-46.8406807,-23.5234672,2016-10-14 01:31:44,2016-10-20 14:26:53
1226,NA,2016-10-18 14:37:48,-58.1693444,-23.3165934,2016-10-14 01:31:44,2016-10-20 14:26:53
1225,NA,2016-10-18 14:37:52,-58.1693444,-23.3165934,2016-10-14 01:31:44,2016-10-20 14:26:53
1224,NA,2016-10-18 14:42:53,-58.1693444,-23.3165934,2016-10-14 01:31:44,2016-10-20 14:26:53
1223,9,2016-10-18 17:02:41,-58.4375796,-34.6075797,2016-10-14 01:31:44,2016-10-20 14:26:53
1222,NA,2016-10-18 17:07:36,-52.3411542,-31.7700103,2016-10-14 01:31:44,2016-10-20 14:26:53
1221,NA,2016-10-18 17:24:46,-88.7994069091,21.32416785,2016-10-14 01:31:44,2016-10-20 14:26:53
1220,16,2016-10-18 17:30:09,-48.5490119,-25.8236549,2016-10-14 01:31:44,2016-10-20 14:26:53
1219,22,2016-10-18 18:35:34,-35.7339263,-9.6476842,2016-10-14 01:31:44,2016-10-20 14:26:53
1218,NA,2016-10-18 18:35:55,-48.5496097,-27.5973001,2016-10-14 01:31:44,2016-10-20 14:26:53
1217,19,2016-10-18 18:38:20,-43.3099289,-22.7896224,2016-10-14 01:31:44,2016-10-20 14:26:53
1216,4,2016-10-18 18:38:31,-75.5241719,10.4236044,2016-10-14 01:31:44,2016-10-20 14:26:53
1215,NA,2016-10-18 18:51:17,-89.8988086,15.6356088,2016-10-14 01:31:44,2016-10-20 14:26:53
1214,3,2016-10-18 19:12:01,-74.0852376575,4.63874255,2016-10-14 01:31:44,2016-10-20 14:26:53
1213,13,2016-10-18 20:23:50,-56.09913,-15.5986685,2016-10-14 01:31:44,2016-10-20 14:26:53
1212,NA,2016-10-18 20:50:21,-60.6723217,2.821254,2016-10-14 01:31:44,2016-10-20 14:26:53
1211,18,2016-10-18 20:56:07,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1210,19,2016-10-18 21:16:38,-42.0189226,-22.8804368,2016-10-14 01:31:44,2016-10-20 14:26:53
1209,NA,2016-10-18 21:37:45,-93.1418085426,16.74521845,2016-10-14 01:31:44,2016-10-20 14:26:53
1208,18,2016-10-18 22:25:16,-46.79168,-23.5324858,2016-10-14 01:31:44,2016-10-20 14:26:53
1207,NA,2016-10-18 22:55:09,-56.6775661,-36.7213328,2016-10-14 01:31:44,2016-10-20 14:26:53
1206,NA,2016-10-18 23:15:49,-79.3666964,-1.3397667,2016-10-14 01:31:44,2016-10-20 14:26:53
1205,8,2016-10-19 00:03:56,-60.6615414,-32.9595003,2016-10-14 01:31:44,2016-10-20 14:26:53
1204,18,2016-10-19 00:11:42,-46.6333823,-23.5506506,2016-10-14 01:31:44,2016-10-20 14:26:53
1203,NA,2016-10-19 00:13:10,-47.806667,-21.1783329,2016-10-14 01:31:44,2016-10-20 14:26:53
1202,1,2016-10-19 00:18:34,-103.3469981,20.676143,2016-10-14 01:31:44,2016-10-20 14:26:53
1201,NA,2016-10-19 00:39:57,-49.253269,-16.6808819,2016-10-14 01:31:44,2016-10-20 14:26:53
1200,19,2016-10-19 01:06:03,-43.4508727,-22.7592174,2016-10-14 01:31:44,2016-10-20 14:26:53
1199,NA,2016-10-19 01:51:05,-44.6345065,-13.3441569,2016-10-14 01:31:44,2016-10-20 14:26:53
1198,16,2016-10-19 11:42:39,-48.5490119,-25.8236549,2016-10-14 01:31:44,2016-10-20 14:26:53
