id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
736,4,2016-11-03 01:37:37,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
735,NA,2016-11-03 02:09:54,-66.1109317,8.0018709,2016-11-02 15:52:56,2016-11-07 12:01:04
734,18,2016-11-03 02:20:05,-40.2920625,-20.3297248,2016-11-02 15:52:56,2016-11-07 12:01:04
733,17,2016-11-03 02:22:04,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
732,18,2016-11-03 02:49:24,-40.4984616,-20.6718754,2016-11-02 15:52:56,2016-11-07 12:01:04
731,18,2016-11-03 02:54:58,-40.4165489,-20.2632019,2016-11-02 15:52:56,2016-11-07 12:01:04
730,NA,2016-11-03 03:28:17,-54.6162946,-20.4640172,2016-11-02 15:52:56,2016-11-07 12:01:04
729,8,2016-11-03 03:33:21,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
728,8,2016-11-03 03:34:37,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
727,4,2016-11-03 03:53:00,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
726,NA,2016-11-03 03:55:19,-76.9956897677,-12.09645145,2016-11-02 15:52:56,2016-11-07 12:01:04
725,NA,2016-11-03 04:26:04,-60.643035677,-31.64727895,2016-11-02 15:52:56,2016-11-07 12:01:04
724,4,2016-11-03 04:43:59,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
723,NA,2016-11-03 05:11:12,-45.5440461,-20.0227779,2016-11-02 15:52:56,2016-11-07 12:01:04
722,NA,2016-11-03 09:35:21,-51.1429034,-29.6905704,2016-11-02 15:52:56,2016-11-07 12:01:04
721,17,2016-11-03 11:17:37,-43.1154551,-22.883237,2016-11-02 15:52:56,2016-11-07 12:01:04
720,12,2016-11-03 12:19:26,-52.6712473,-26.2295983,2016-11-02 15:52:56,2016-11-07 12:01:04
719,NA,2016-11-03 12:25:16,-49.253269,-16.6808819,2016-11-02 15:52:56,2016-11-07 12:01:04
718,15,2016-11-03 12:53:58,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
717,15,2016-11-03 13:12:01,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
716,NA,2016-11-03 13:15:22,-67.5533437,-45.9259189,2016-11-02 15:52:56,2016-11-07 12:01:04
715,17,2016-11-03 14:02:37,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
714,14,2016-11-03 15:44:23,-48.5490119,-25.8236549,2016-11-02 15:52:56,2016-11-07 12:01:04
713,NA,2016-11-03 16:06:56,-84.5978533,15.0610686,2016-11-02 15:52:56,2016-11-07 12:01:04
712,NA,2016-11-03 16:12:25,-62.2390142463,-38.7331574,2016-11-02 15:52:56,2016-11-07 12:01:04
711,NA,2016-11-03 17:07:39,-44.0840952,-19.9132748,2016-11-02 15:52:56,2016-11-07 12:01:04
710,NA,2016-11-03 17:51:51,-72.393693,5.3356662,2016-11-02 15:52:56,2016-11-07 12:01:04
709,15,2016-11-03 18:25:19,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
708,NA,2016-11-03 18:53:00,-48.5496097,-27.5973001,2016-11-02 15:52:56,2016-11-07 12:01:04
707,17,2016-11-03 19:59:52,-43.4138221,-22.8080113,2016-11-02 15:52:56,2016-11-07 12:01:04
706,NA,2016-11-03 21:31:16,-59.3539577,-31.6252841,2016-11-02 15:52:56,2016-11-07 12:01:04
705,18,2016-11-03 21:53:34,-41.8880099,-21.2047999,2016-11-02 15:52:56,2016-11-07 12:01:04
704,8,2016-11-03 21:59:31,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
703,NA,2016-11-03 22:08:57,-99.1434558734,19.43393435,2016-11-02 15:52:56,2016-11-07 12:01:04
702,NA,2016-11-03 22:35:52,-48.4682452,-1.4505599,2016-11-02 15:52:56,2016-11-07 12:01:04
701,NA,2016-11-03 22:42:12,-48.9525755,-16.3332827,2016-11-02 15:52:56,2016-11-07 12:01:04
700,15,2016-11-03 23:16:03,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
699,NA,2016-11-03 23:21:38,-66.8558794,-29.412741,2016-11-02 15:52:56,2016-11-07 12:01:04
698,17,2016-11-03 23:28:43,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
697,NA,2016-11-04 00:22:14,-58.0892135,-32.3217256,2016-11-02 15:52:56,2016-11-07 12:01:04
696,NA,2016-11-04 00:40:40,-51.2304999,-30.0329999,2016-11-02 15:52:56,2016-11-07 12:01:04
695,NA,2016-11-04 00:57:18,-53.0709424,-23.7839581,2016-11-02 15:52:56,2016-11-07 12:01:04
694,NA,2016-11-04 01:02:28,-54.6909109,-21.8939921,2016-11-02 15:52:56,2016-11-07 12:01:04
693,10,2016-11-04 01:19:21,-56.1913568,-34.9059038,2016-11-02 15:52:56,2016-11-07 12:01:04
692,13,2016-11-04 02:20:55,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
691,NA,2016-11-04 02:40:14,-42.8815887,-20.7538585,2016-11-02 15:52:56,2016-11-07 12:01:04
690,NA,2016-11-04 03:02:08,-56.6775661,-36.7213328,2016-11-02 15:52:56,2016-11-07 12:01:04
689,15,2016-11-04 03:09:16,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
688,17,2016-11-04 03:33:37,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
687,8,2016-11-04 04:03:57,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
686,15,2016-11-04 04:07:06,-46.8764611,-23.5112183,2016-11-02 15:52:56,2016-11-07 12:01:04
685,5,2016-11-04 04:32:24,-75.1418679418,10.6332465,2016-11-02 15:52:56,2016-11-07 12:01:04
684,14,2016-11-04 08:38:32,-49.2712361,-25.4295696,2016-11-02 15:52:56,2016-11-07 12:01:04
683,15,2016-11-04 11:05:53,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
682,NA,2016-11-04 13:19:29,-43.9450947,-19.9227317,2016-11-02 15:52:56,2016-11-07 12:01:04
681,NA,2016-11-04 14:04:21,-64.9912285,-17.0568695,2016-11-02 15:52:56,2016-11-07 12:01:04
680,18,2016-11-04 15:50:51,-40.3016326,-20.2996825,2016-11-02 15:52:56,2016-11-07 12:01:04
679,15,2016-11-04 15:51:11,-47.8909319,-22.0183366,2016-11-02 15:52:56,2016-11-07 12:01:04
678,NA,2016-11-04 15:52:08,-65.4101932,-24.7893822,2016-11-02 15:52:56,2016-11-07 12:01:04
677,NA,2016-11-04 16:20:48,-66.8558794,-29.412741,2016-11-02 15:52:56,2016-11-07 12:01:04
676,13,2016-11-04 17:12:18,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
675,15,2016-11-04 18:09:24,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
674,NA,2016-11-04 18:15:30,-38.7228874,-7.7535198,2016-11-02 15:52:56,2016-11-07 12:01:04
673,NA,2016-11-04 18:16:05,-47.2703439,-21.7029199,2016-11-02 15:52:56,2016-11-07 12:01:04
672,8,2016-11-04 18:56:02,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
671,NA,2016-11-04 19:03:56,-60.643035677,-31.64727895,2016-11-02 15:52:56,2016-11-07 12:01:04
670,NA,2016-11-04 19:06:24,-43.9450947,-19.9227317,2016-11-02 15:52:56,2016-11-07 12:01:04
669,NA,2016-11-04 19:13:22,-84.7561317,10.6916755,2016-11-02 15:52:56,2016-11-07 12:01:04
668,NA,2016-11-04 19:21:21,-70.3028025,19.0974031,2016-11-02 15:52:56,2016-11-07 12:01:04
667,17,2016-11-04 19:26:32,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
666,15,2016-11-04 19:32:10,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
665,NA,2016-11-04 19:37:31,-38.4812771,-12.9822498,2016-11-02 15:52:56,2016-11-07 12:01:04
664,8,2016-11-04 20:33:45,-58.5203176,-34.8599503,2016-11-02 15:52:56,2016-11-07 12:01:04
663,NA,2016-11-04 20:39:14,-57.4999999,-25.4999999,2016-11-02 15:52:56,2016-11-07 12:01:04
662,8,2016-11-04 21:37:54,-58.4020374,-34.7573681,2016-11-02 15:52:56,2016-11-07 12:01:04
661,4,2016-11-04 21:53:44,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
660,NA,2016-11-04 22:39:28,-79.1693941,-0.2305452,2016-11-02 15:52:56,2016-11-07 12:01:04
659,NA,2016-11-04 22:49:57,-60.517197,-31.7432606,2016-11-02 15:52:56,2016-11-07 12:01:04
658,NA,2016-11-04 23:52:51,-40.62637,-19.54786,2016-11-02 15:52:56,2016-11-07 12:01:04
657,NA,2016-11-05 01:19:02,-76.196111,-14.2808332,2016-11-02 15:52:56,2016-11-07 12:01:04
656,13,2016-11-05 02:16:23,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
655,NA,2016-11-05 02:42:00,-68.2270196,-38.9523097,2016-11-02 15:52:56,2016-11-07 12:01:04
654,17,2016-11-05 03:08:36,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
653,NA,2016-11-05 03:11:43,-57.6311195,-25.2959915,2016-11-02 15:52:56,2016-11-07 12:01:04
652,17,2016-11-05 03:53:16,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
651,NA,2016-11-05 04:41:01,-51.0693237,0.0460699,2016-11-02 15:52:56,2016-11-07 12:01:04
650,NA,2016-11-05 04:42:29,-49.253269,-16.6808819,2016-11-02 15:52:56,2016-11-07 12:01:04
649,NA,2016-11-05 05:36:08,-54.5763081,-25.5208725,2016-11-02 15:52:56,2016-11-07 12:01:04
648,NA,2016-11-05 06:17:00,-55.8939676,-27.3664866,2016-11-02 15:52:56,2016-11-07 12:01:04
647,10,2016-11-05 08:17:50,-57.9537637,-34.9206796,2016-11-02 15:52:56,2016-11-07 12:01:04
646,NA,2016-11-05 10:48:58,-65.9515545,-33.2762201,2016-11-02 15:52:56,2016-11-07 12:01:04
645,NA,2016-11-05 12:47:30,-58.8328657,-27.4720341,2016-11-02 15:52:56,2016-11-07 12:01:04
644,17,2016-11-05 12:47:37,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
643,NA,2016-11-05 14:32:51,-55.8939676,-27.3664866,2016-11-02 15:52:56,2016-11-07 12:01:04
642,NA,2016-11-05 15:05:27,-55.8939676,-27.3664866,2016-11-02 15:52:56,2016-11-07 12:01:04
641,NA,2016-11-05 15:15:04,-43.9450947,-19.9227317,2016-11-02 15:52:56,2016-11-07 12:01:04
640,NA,2016-11-05 15:17:20,-47.3301211,-15.5492442,2016-11-02 15:52:56,2016-11-07 12:01:04
639,NA,2016-11-05 15:42:57,-64.2216787,-31.4335924,2016-11-02 15:52:56,2016-11-07 12:01:04
638,NA,2016-11-05 16:31:29,-45.8872968,-23.180501,2016-11-02 15:52:56,2016-11-07 12:01:04
637,NA,2016-11-05 17:16:14,-48.8486725,-26.3044897,2016-11-02 15:52:56,2016-11-07 12:01:04
636,NA,2016-11-05 17:35:47,-66.8086249,10.4772529,2016-11-02 15:52:56,2016-11-07 12:01:04
635,NA,2016-11-05 21:15:13,-63.0051792437,-40.81414705,2016-11-02 15:52:56,2016-11-07 12:01:04
634,17,2016-11-05 21:28:42,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
633,NA,2016-11-05 22:38:24,-51.3882527,-22.1225166,2016-11-02 15:52:56,2016-11-07 12:01:04
632,17,2016-11-05 22:53:03,-43.1926129,-22.5199629,2016-11-02 15:52:56,2016-11-07 12:01:04
631,17,2016-11-05 23:03:23,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
630,4,2016-11-05 23:11:54,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
629,15,2016-11-05 23:21:53,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
628,NA,2016-11-05 23:39:38,-51.2304999,-30.0329999,2016-11-02 15:52:56,2016-11-07 12:01:04
627,NA,2016-11-05 23:43:27,-54.7385128,-28.1476114,2016-11-02 15:52:56,2016-11-07 12:01:04
626,NA,2016-11-05 23:58:55,-44.4757259,-20.0721742,2016-11-02 15:52:56,2016-11-07 12:01:04
625,14,2016-11-06 00:13:09,-48.5110619,-25.6735329,2016-11-02 15:52:56,2016-11-07 12:01:04
624,NA,2016-11-06 00:14:38,-64.1833189,-31.417339,2016-11-02 15:52:56,2016-11-07 12:01:04
623,NA,2016-11-06 00:29:48,-48.6339781,-26.9924394,2016-11-02 15:52:56,2016-11-07 12:01:04
622,NA,2016-11-06 01:06:34,-48.6669851,-26.9117878,2016-11-02 15:52:56,2016-11-07 12:01:04
621,NA,2016-11-06 01:12:58,-60.643035677,-31.64727895,2016-11-02 15:52:56,2016-11-07 12:01:04
620,NA,2016-11-06 01:24:42,-49.253269,-16.6808819,2016-11-02 15:52:56,2016-11-07 12:01:04
619,NA,2016-11-06 01:42:41,-48.4682452,-1.4505599,2016-11-02 15:52:56,2016-11-07 12:01:04
618,3,2016-11-06 02:02:30,-84.0795781,9.9325427,2016-11-02 15:52:56,2016-11-07 12:01:04
617,7,2016-11-06 02:04:48,-60.6615414,-32.9595003,2016-11-02 15:52:56,2016-11-07 12:01:04
616,15,2016-11-06 03:06:12,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
615,13,2016-11-06 03:21:11,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
614,15,2016-11-06 03:25:23,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
613,8,2016-11-06 05:43:28,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
612,8,2016-11-06 05:46:24,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
611,10,2016-11-06 09:25:15,-56.1913568,-34.9059038,2016-11-02 15:52:56,2016-11-07 12:01:04
610,NA,2016-11-06 13:21:14,-44.4305992,-18.7571925,2016-11-02 15:52:56,2016-11-07 12:01:04
609,4,2016-11-06 14:06:33,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
608,NA,2016-11-06 14:34:54,-38.5217988,-3.7304511,2016-11-02 15:52:56,2016-11-07 12:01:04
607,NA,2016-11-06 14:55:36,-35.2080904,-5.8053979,2016-11-02 15:52:56,2016-11-07 12:01:04
606,NA,2016-11-06 14:58:35,-81.3066245,8.3096067,2016-11-02 15:52:56,2016-11-07 12:01:04
605,NA,2016-11-06 15:19:38,-62.4787689,-10.4318259,2016-11-02 15:52:56,2016-11-07 12:01:04
604,1,2016-11-06 17:23:52,-103.3911246,20.7211036,2016-11-02 15:52:56,2016-11-07 12:01:04
603,11,2016-11-06 18:30:30,-56.09913,-15.5986685,2016-11-02 15:52:56,2016-11-07 12:01:04
602,8,2016-11-06 18:34:10,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
601,8,2016-11-06 18:36:22,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
600,8,2016-11-06 19:00:32,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
599,8,2016-11-06 19:00:46,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
598,9,2016-11-06 19:04:17,-59.9864061,-3.1319514,2016-11-02 15:52:56,2016-11-07 12:01:04
597,8,2016-11-06 19:04:39,-58.6480317,-34.7692489,2016-11-02 15:52:56,2016-11-07 12:01:04
596,8,2016-11-06 19:07:36,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
595,4,2016-11-06 19:11:35,-74.0852376575,4.63874255,2016-11-02 15:52:56,2016-11-07 12:01:04
594,8,2016-11-06 19:14:18,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
593,1,2016-11-06 19:30:13,-103.3469981,20.676143,2016-11-02 15:52:56,2016-11-07 12:01:04
592,6,2016-11-06 19:46:44,-71.3099935,-41.1334671,2016-11-02 15:52:56,2016-11-07 12:01:04
591,8,2016-11-06 20:25:37,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
590,8,2016-11-06 20:31:12,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
589,17,2016-11-06 21:00:35,-43.2093726,-22.9110136,2016-11-02 15:52:56,2016-11-07 12:01:04
588,15,2016-11-06 21:33:06,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
587,18,2016-11-06 21:37:53,-40.2920625,-20.3297248,2016-11-02 15:52:56,2016-11-07 12:01:04
586,1,2016-11-06 21:39:24,-103.3911246,20.7211036,2016-11-02 15:52:56,2016-11-07 12:01:04
585,5,2016-11-06 23:58:58,-74.808645983,11.01184845,2016-11-02 15:52:56,2016-11-07 12:01:04
584,8,2016-11-07 00:18:50,-58.5214673,-34.5975719,2016-11-02 15:52:56,2016-11-07 12:01:04
583,8,2016-11-07 01:07:35,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
582,17,2016-11-07 01:13:40,-43.3724124,-22.8043743,2016-11-02 15:52:56,2016-11-07 12:01:04
581,3,2016-11-07 01:15:23,-84.0795781,9.9325427,2016-11-02 15:52:56,2016-11-07 12:01:04
580,17,2016-11-07 01:15:25,-43.3724124,-22.8043743,2016-11-02 15:52:56,2016-11-07 12:01:04
579,13,2016-11-07 01:35:32,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
578,10,2016-11-07 02:16:42,-57.9537637,-34.9206796,2016-11-02 15:52:56,2016-11-07 12:01:04
577,7,2016-11-07 02:34:30,-61.9816163,-33.7101748,2016-11-02 15:52:56,2016-11-07 12:01:04
576,15,2016-11-07 02:35:39,-46.6333823,-23.5506506,2016-11-02 15:52:56,2016-11-07 12:01:04
575,14,2016-11-07 02:49:33,-49.2072162,-25.5338159,2016-11-02 15:52:56,2016-11-07 12:01:04
574,8,2016-11-07 03:11:24,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
573,2,2016-11-07 03:22:01,-89.8988086,15.6356088,2016-11-02 15:52:56,2016-11-07 12:01:04
572,8,2016-11-07 03:33:31,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
571,12,2016-11-07 03:41:33,-52.2737287,-27.6350142,2016-11-02 15:52:56,2016-11-07 12:01:04
570,18,2016-11-07 03:43:36,-40.2920625,-20.3297248,2016-11-02 15:52:56,2016-11-07 12:01:04
569,8,2016-11-07 03:56:56,-58.4375796,-34.6075797,2016-11-02 15:52:56,2016-11-07 12:01:04
568,16,2016-11-07 04:05:16,-44.2933275,-2.5319223,2016-11-02 15:52:56,2016-11-07 12:01:04
567,13,2016-11-07 12:01:04,-53.1999999,-10.3333332,2016-11-02 15:52:56,2016-11-07 12:01:04
