id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
1712,20,2016-09-29 23:38:16,-43.2093726,-22.9110136,2016-09-29 23:38:16,2016-10-07 17:49:40
1711,10,2016-09-30 00:21:35,-66.1109317,8.0018709,2016-09-29 23:38:16,2016-10-07 17:49:40
1710,21,2016-09-30 00:40:52,-42.5270801,-19.4777806,2016-09-29 23:38:16,2016-10-07 17:49:40
1709,23,2016-09-30 01:07:25,-40.2920625,-20.3297248,2016-09-29 23:38:16,2016-10-07 17:49:40
1708,NA,2016-09-30 02:17:17,-48.8486725,-26.3044897,2016-09-29 23:38:16,2016-10-07 17:49:40
1707,NA,2016-09-30 02:45:57,-51.179386,-29.1684795,2016-09-29 23:38:16,2016-10-07 17:49:40
1706,NA,2016-09-30 02:54:21,-55.8939676,-27.3664866,2016-09-29 23:38:16,2016-10-07 17:49:40
1705,NA,2016-09-30 02:55:28,-38.4812771,-12.9822498,2016-09-29 23:38:16,2016-10-07 17:49:40
1704,NA,2016-09-30 03:06:35,-49.2712361,-25.4295696,2016-09-29 23:38:16,2016-10-07 17:49:40
1703,20,2016-09-30 03:21:28,-43.1154551,-22.883237,2016-09-29 23:38:16,2016-10-07 17:49:40
1702,NA,2016-09-30 03:23:50,-36.9182756,-6.8677853,2016-09-29 23:38:16,2016-10-07 17:49:40
1701,20,2016-09-30 03:38:13,-43.2093726,-22.9110136,2016-09-29 23:38:16,2016-10-07 17:49:40
1700,17,2016-09-30 03:44:20,-46.6333823,-23.5506506,2016-09-29 23:38:16,2016-10-07 17:49:40
1699,NA,2016-09-30 04:09:51,-67.1551777561,18.04970275,2016-09-29 23:38:16,2016-10-07 17:49:40
1698,NA,2016-09-30 04:37:06,-43.3501128,-21.7609532,2016-09-29 23:38:16,2016-10-07 17:49:40
1697,20,2016-09-30 04:43:21,-43.4293598,-22.7830919,2016-09-29 23:38:16,2016-10-07 17:49:40
1696,NA,2016-09-30 04:59:51,-43.3501128,-21.7609532,2016-09-29 23:38:16,2016-10-07 17:49:40
1695,17,2016-09-30 05:00:58,-46.6333823,-23.5506506,2016-09-29 23:38:16,2016-10-07 17:49:40
1694,17,2016-09-30 05:02:20,-47.0608299,-22.9055599,2016-09-29 23:38:16,2016-10-07 17:49:40
1693,20,2016-09-30 05:20:20,-43.2093726,-22.9110136,2016-09-29 23:38:16,2016-10-07 17:49:40
1692,NA,2016-09-30 05:27:15,-53.1999999,-10.3333332,2016-09-29 23:38:16,2016-10-07 17:49:40
1691,14,2016-09-30 05:30:31,-58.4375796,-34.6075797,2016-09-29 23:38:16,2016-10-07 17:49:40
1690,20,2016-09-30 05:44:19,-43.2093726,-22.9110136,2016-09-29 23:38:16,2016-10-07 17:49:40
1689,NA,2016-09-30 06:40:07,-74.0852376575,4.63874255,2016-09-29 23:38:16,2016-10-07 17:49:40
1688,NA,2016-09-30 07:06:06,-95.2131768427,16.1977499,2016-09-29 23:38:16,2016-10-07 17:49:40
1687,NA,2016-09-30 07:11:54,-55.8333329,-26.8333329,2016-09-29 23:38:16,2016-10-07 17:49:40
1686,14,2016-09-30 07:28:50,-58.5264865,-34.4739791,2016-09-29 23:38:16,2016-10-07 17:49:40
1685,14,2016-09-30 08:39:11,-58.4375796,-34.6075797,2016-09-29 23:38:16,2016-10-07 17:49:40
1684,20,2016-09-30 12:04:52,-43.1154551,-22.883237,2016-09-29 23:38:16,2016-10-07 17:49:40
1683,NA,2016-09-30 13:19:25,-53.1999999,-10.3333332,2016-09-29 23:38:16,2016-10-07 17:49:40
1682,NA,2016-09-30 15:08:07,-73.3758956704,10.3430015,2016-09-29 23:38:16,2016-10-07 17:49:40
1681,NA,2016-09-30 15:23:50,-49.10074,-5.346282,2016-09-29 23:38:16,2016-10-07 17:49:40
