id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
2285,NA,2016-09-02 00:00:34,-70.3028025,19.0974031,2016-09-02 00:00:34,2016-09-10 13:29:52
2284,9,2016-09-02 00:02:47,-58.4375796,-34.6075797,2016-09-02 00:00:34,2016-09-10 13:29:52
2283,NA,2016-09-02 00:07:06,-70.650445,-33.4377967,2016-09-02 00:00:34,2016-09-10 13:29:52
2282,NA,2016-09-02 00:08:19,-70.650445,-33.4377967,2016-09-02 00:00:34,2016-09-10 13:29:52
2281,NA,2016-09-02 00:12:46,-75.0458514,-6.8699696,2016-09-02 00:00:34,2016-09-10 13:29:52
2280,9,2016-09-02 00:23:36,-58.5036281,-34.5244483,2016-09-02 00:00:34,2016-09-10 13:29:52
2279,12,2016-09-02 00:25:45,-57.4999999,-25.4999999,2016-09-02 00:00:34,2016-09-10 13:29:52
2278,18,2016-09-02 00:54:08,-49.2712361,-25.4295696,2016-09-02 00:00:34,2016-09-10 13:29:52
2277,9,2016-09-02 01:22:30,-58.5264865,-34.4739791,2016-09-02 00:00:34,2016-09-10 13:29:52
2276,NA,2016-09-02 01:25:06,-92.7747840053,18.0271663,2016-09-02 00:00:34,2016-09-10 13:29:52
2275,21,2016-09-03 01:43:43,-43.2093726,-22.9110136,2016-09-02 00:00:34,2016-09-10 13:29:52
2274,NA,2016-09-03 02:07:51,-40.3064476,-20.125296,2016-09-02 00:00:34,2016-09-10 13:29:52
2273,NA,2016-09-03 04:06:52,-66.1109317,8.0018709,2016-09-02 00:00:34,2016-09-10 13:29:52
2272,9,2016-09-03 04:35:33,-58.5264865,-34.4739791,2016-09-02 00:00:34,2016-09-10 13:29:52
2271,18,2016-09-03 05:17:41,-49.2072162,-25.5338159,2016-09-02 00:00:34,2016-09-10 13:29:52
2270,NA,2016-09-03 05:55:22,-60.643035677,-31.64727895,2016-09-02 00:00:34,2016-09-10 13:29:52
