id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
948,NA,2016-10-26 14:30:51,-40.2920625,-20.3297248,2016-10-26 14:30:51,2016-11-02 15:41:31
947,8,2016-10-26 15:02:40,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
946,NA,2016-10-26 15:09:20,-66.0534398736,18.38423905,2016-10-26 14:30:51,2016-11-02 15:41:31
945,17,2016-10-26 15:10:42,-43.2093726,-22.9110136,2016-10-26 14:30:51,2016-11-02 15:41:31
944,NA,2016-10-26 15:44:10,-48.8031366,-22.6029896,2016-10-26 14:30:51,2016-11-02 15:41:31
943,15,2016-10-26 16:21:09,-46.9023979,-23.5273657,2016-10-26 14:30:51,2016-11-02 15:41:31
942,8,2016-10-26 16:34:11,-58.5701504,-34.4471918,2016-10-26 14:30:51,2016-11-02 15:41:31
941,15,2016-10-26 16:42:37,-47.6491699,-22.7252799,2016-10-26 14:30:51,2016-11-02 15:41:31
940,NA,2016-10-26 17:02:23,-54.8122079,-22.2206144,2016-10-26 14:30:51,2016-11-02 15:41:31
939,NA,2016-10-26 17:06:52,-68.3305069,-34.6128849,2016-10-26 14:30:51,2016-11-02 15:41:31
938,NA,2016-10-26 17:28:31,-92.7747840053,18.0271663,2016-10-26 14:30:51,2016-11-02 15:41:31
937,NA,2016-10-26 19:10:47,-85.0592718528,9.78818175,2016-10-26 14:30:51,2016-11-02 15:41:31
936,15,2016-10-26 19:28:02,-46.6333823,-23.5506506,2016-10-26 14:30:51,2016-11-02 15:41:31
935,8,2016-10-26 19:49:50,-58.5701504,-34.4471918,2016-10-26 14:30:51,2016-11-02 15:41:31
934,NA,2016-10-26 19:56:23,-92.7747840053,18.0271663,2016-10-26 14:30:51,2016-11-02 15:41:31
933,NA,2016-10-26 20:05:21,-93.1883585892,18.3623055,2016-10-26 14:30:51,2016-11-02 15:41:31
932,NA,2016-10-26 21:19:00,-102.4684516165,21.9345555,2016-10-26 14:30:51,2016-11-02 15:41:31
931,8,2016-10-26 23:08:22,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
930,15,2016-10-26 23:11:12,-46.6091249,-22.4749999,2016-10-26 14:30:51,2016-11-02 15:41:31
929,NA,2016-10-26 23:19:23,-41.9449719,-22.5269447,2016-10-26 14:30:51,2016-11-02 15:41:31
928,NA,2016-10-26 23:44:53,-52.0991296,-32.0334251,2016-10-26 14:30:51,2016-11-02 15:41:31
927,NA,2016-10-27 00:52:41,-53.1999999,-10.3333332,2016-10-26 14:30:51,2016-11-02 15:41:31
926,18,2016-10-27 01:52:12,-43.9450947,-19.9227317,2016-10-26 14:30:51,2016-11-02 15:41:31
925,8,2016-10-27 01:57:00,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
924,NA,2016-10-27 21:50:21,-75.0458514,-6.8699696,2016-10-26 14:30:51,2016-11-02 15:41:31
923,NA,2016-10-27 21:57:28,-75.0458514,-6.8699696,2016-10-26 14:30:51,2016-11-02 15:41:31
922,NA,2016-10-27 22:14:46,-93.1883585892,18.3623055,2016-10-26 14:30:51,2016-11-02 15:41:31
921,15,2016-10-27 22:57:24,-47.8909319,-22.0183366,2016-10-26 14:30:51,2016-11-02 15:41:31
920,NA,2016-10-28 00:17:57,-99.1434558734,19.43393435,2016-10-26 14:30:51,2016-11-02 15:41:31
919,15,2016-10-28 00:56:09,-46.6333823,-23.5506506,2016-10-26 14:30:51,2016-11-02 15:41:31
918,5,2016-10-28 14:21:43,-74.0852376575,4.63874255,2016-10-26 14:30:51,2016-11-02 15:41:31
917,NA,2016-10-28 15:04:54,-84.0795781,9.9325427,2016-10-26 14:30:51,2016-11-02 15:41:31
916,NA,2016-10-28 15:07:56,-84.0795781,9.9325427,2016-10-26 14:30:51,2016-11-02 15:41:31
915,NA,2016-10-28 15:11:19,-57.6311195,-25.2959915,2016-10-26 14:30:51,2016-11-02 15:41:31
914,NA,2016-10-28 15:34:04,-64.1833189,-31.417339,2016-10-26 14:30:51,2016-11-02 15:41:31
913,8,2016-10-28 15:36:27,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
912,NA,2016-10-28 16:39:43,-66.8558794,-29.412741,2016-10-26 14:30:51,2016-11-02 15:41:31
911,8,2016-10-28 16:55:40,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
910,9,2016-10-28 16:57:37,-58.8328657,-27.4720341,2016-10-26 14:30:51,2016-11-02 15:41:31
909,11,2016-10-28 18:17:44,-57.9537637,-34.9206796,2016-10-26 14:30:51,2016-11-02 15:41:31
908,NA,2016-10-28 19:44:18,-60.643035677,-31.64727895,2016-10-26 14:30:51,2016-11-02 15:41:31
907,17,2016-10-28 19:54:44,-43.2093726,-22.9110136,2016-10-26 14:30:51,2016-11-02 15:41:31
906,NA,2016-10-28 19:59:37,-60.643035677,-31.64727895,2016-10-26 14:30:51,2016-11-02 15:41:31
905,NA,2016-10-28 20:12:35,-60.643035677,-31.64727895,2016-10-26 14:30:51,2016-11-02 15:41:31
904,NA,2016-10-28 20:20:13,-60.643035677,-31.64727895,2016-10-26 14:30:51,2016-11-02 15:41:31
903,NA,2016-10-28 22:26:19,-47.428086,-21.9980467,2016-10-26 14:30:51,2016-11-02 15:41:31
902,NA,2016-10-28 22:37:40,-64.1833189,-31.417339,2016-10-26 14:30:51,2016-11-02 15:41:31
901,8,2016-10-28 23:11:30,-58.4375796,-34.6075797,2016-10-26 14:30:51,2016-11-02 15:41:31
900,9,2016-10-29 00:27:55,-58.8328657,-27.4720341,2016-10-26 14:30:51,2016-11-02 15:41:31
899,9,2016-10-29 00:30:21,-58.8328657,-27.4720341,2016-10-26 14:30:51,2016-11-02 15:41:31
898,NA,2016-10-29 00:32:24,-50.4390224,-21.2079919,2016-10-26 14:30:51,2016-11-02 15:41:31
897,9,2016-10-29 00:48:24,-58.8328657,-27.4720341,2016-10-26 14:30:51,2016-11-02 15:41:31
896,17,2016-10-29 01:03:47,-43.6633852,-22.4040393,2016-10-26 14:30:51,2016-11-02 15:41:31
895,17,2016-10-29 01:19:30,-43.2093726,-22.9110136,2016-10-26 14:30:51,2016-11-02 15:41:31
894,NA,2016-10-29 02:18:02,-44.0840952,-19.9132748,2016-10-26 14:30:51,2016-11-02 15:41:31
893,NA,2016-10-29 02:26:21,-93.1883585892,18.3623055,2016-10-26 14:30:51,2016-11-02 15:41:31
892,NA,2016-10-29 02:28:43,-93.1883585892,18.3623055,2016-10-26 14:30:51,2016-11-02 15:41:31
891,NA,2016-10-29 02:50:28,-50.4390224,-21.2079919,2016-10-26 14:30:51,2016-11-02 15:41:31
