id,assigned_to_cluster,timestamp,lon,lat,clusterStart,clusterEnd
1353,10,2016-10-13 10:48:26,-58.4375796,-34.6075797,2016-10-07 17:49:41,2016-10-13 23:44:13
1352,10,2016-10-13 12:22:30,-58.4020374,-34.7573681,2016-10-07 17:49:41,2016-10-13 23:44:13
1351,17,2016-10-13 14:37:22,-48.2767836,-18.918804,2016-10-07 17:49:41,2016-10-13 23:44:13
1350,8,2016-10-13 15:08:56,-70.3028025,19.0974031,2016-10-07 17:49:41,2016-10-13 23:44:13
1349,14,2016-10-13 15:23:06,-53.1999999,-10.3333332,2016-10-07 17:49:41,2016-10-13 23:44:13
1348,19,2016-10-13 17:13:12,-47.3313863,-22.7391769,2016-10-07 17:49:41,2016-10-13 23:44:13
1347,1,2016-10-13 17:32:47,-102.2712685688,20.0290033,2016-10-07 17:49:41,2016-10-13 23:44:13
1346,10,2016-10-13 18:16:02,-58.9586836,-34.163663,2016-10-07 17:49:41,2016-10-13 23:44:13
1345,23,2016-10-13 18:49:10,-34.9468715,-8.1752475,2016-10-07 17:49:41,2016-10-13 23:44:13
1344,4,2016-10-13 19:34:38,-92.7747840053,18.0271663,2016-10-07 17:49:41,2016-10-13 23:44:13
1343,3,2016-10-13 20:40:42,-97.0461645767,20.1197165,2016-10-07 17:49:41,2016-10-13 23:44:13
1342,19,2016-10-13 20:50:54,-46.6333823,-23.5506506,2016-10-07 17:49:41,2016-10-13 23:44:13
1341,18,2016-10-13 21:04:17,-49.253269,-16.6808819,2016-10-07 17:49:41,2016-10-13 23:44:13
1340,2,2016-10-13 21:37:45,-97.9999999,18.833333,2016-10-07 17:49:41,2016-10-13 23:44:13
1339,10,2016-10-13 21:56:16,-58.580906,-34.4226933,2016-10-07 17:49:41,2016-10-13 23:44:13
1338,22,2016-10-13 22:04:49,-43.918652,-19.6940957,2016-10-07 17:49:41,2016-10-13 23:44:13
1337,2,2016-10-13 22:05:03,-97.1599320403,18.7896308,2016-10-07 17:49:41,2016-10-13 23:44:13
1336,11,2016-10-13 22:48:03,-56.0201524,-32.8755547,2016-10-07 17:49:41,2016-10-13 23:44:13
1335,9,2016-10-13 23:05:03,-60.6615414,-32.9595003,2016-10-07 17:49:41,2016-10-13 23:44:13
1334,20,2016-10-13 23:19:27,-44.4757259,-20.0721742,2016-10-07 17:49:41,2016-10-13 23:44:13
1333,5,2016-10-13 23:19:43,-78.5123273,-0.220164,2016-10-07 17:49:41,2016-10-13 23:44:13
1332,20,2016-10-13 23:26:16,-44.4757259,-20.0721742,2016-10-07 17:49:41,2016-10-13 23:44:13
1331,14,2016-10-13 23:44:13,-53.1999999,-10.3333332,2016-10-07 17:49:41,2016-10-13 23:44:13
