"id","lon","lat","weight",
"1",-52.5,-22.5,10.8613423161419,
"2",-47.5,-27.5,19.2721050318968,
"3",-47.5,-22.5,43.4985133458276,
"4",-47.5,-17.5,9.35081950537247,
"5",-42.5,-22.5,37.59141129359,
