"id","lon","lat","weight",
"1",-62.5,-32.5,22.0517837685172,
"2",-57.5,-37.5,6.41123797053,
"3",-57.5,-32.5,63.5948558138842,
"4",-57.5,-27.5,32.1953547003316,
"5",-52.5,-32.5,13.1043676964652,
"6",-52.5,-27.5,14.2053927954673,
"7",-52.5,-22.5,21.9078584049647,
"8",-47.5,-27.5,39.3913393701443,
"9",-47.5,-22.5,80.0176359452234,
"10",-47.5,-17.5,15.5448690081448,
"11",-42.5,-22.5,100.14712645604,
"12",-42.5,-17.5,30.3727741761687,
