"id","long","lat","weight"
"1",-72.5,2.5,46.5274201329813
"2",-62.5,-32.5,39.7095961335195
"3",-57.5,-37.5,7.40646219757827
"4",-57.5,-32.5,111.376122380816
"5",-57.5,-27.5,56.9283129225838
"6",-57.5,-22.5,5.55776827227542
"7",-52.5,-32.5,16.9237090829622
"8",-52.5,-27.5,20.3405890263186
"9",-52.5,-22.5,25.0020118462268
"10",-47.5,-27.5,40.6174481265157
"11",-47.5,-22.5,106.312914492793
"12",-47.5,-17.5,21.1354771512166
"13",-42.5,-22.5,143.238482468071
"14",-42.5,-17.5,46.5777590994017
